86.9325 91.3265 -47.2151 25.2462 -23.3123 -121.001 -3.73404 -52.9072 22.6632 -6.62143 15.5106 6.42826 11.2679 2.17975 52.3218 11.276 -41.5651 15.6973 1.83257 12.6699 12.555 -14.5899 3.52658 106.74 -6.18723 22.928 14.8495 -0.977514 4.78327 3.44858 -1.54121 6.95212 5.59505 -2.70685 -0.438286 1.23852 -41.2389 -5.92314 18.1675 -28.1878 4.93872 12.4189 9.15905 -10.8011 15.4885 42.3883 11.4596 55.8387 -51.3004 -84.1274 -54.2793 12.4396 -16.6204 -4.44988 28.184 10.7294 19.1592 8.07405e-16 0 -10 -3.80735e-15 -5.56597e-15 -10 3.97569e-15 0 6.36111e-15 19.9818 0.871897 2.3964 24 4.77083e-15 9.54166e-15 20 -4.77083e-15 -0 3.97569e-15 0 6.36111e-15 20 3.57812e-15 1.27222e-14 24 -3.18055e-15 6.36111e-15 20 0 -6.36111e-15 3.97569e-15 0 6.36111e-15 19.9748 -1.02565 -2.81938 24 -1.59028e-15 -0 20 3.18055e-15 1.27222e-14 3.97569e-15 0 6.36111e-15 19.7815 -3.00948 -8.30515 24 -3.18055e-15 -1.27222e-14 20 3.18055e-15 -3.18055e-15 -24.5909 -8.85882 -15.2199 -17.8231 50.4516 -88.1264 0.371355 -16.2517 2.36487 9.61311 -74.8709 -8.90425 -28.184 10.7294 -19.1592 6.73965e-15 -1.59028e-15 10 3.51003e-15 -1.59028e-15 10 1.59028e-15 1.59028e-15 7.95139e-16 -19.9818 0.871897 -2.3964 -24 0 -3.18055e-15 -20 3.97569e-16 -7.95139e-15 1.59028e-15 1.59028e-15 7.95139e-16 -20 -4.77083e-15 -0 -24 -1.59028e-15 -3.18055e-15 -20 -3.97569e-16 -1.59028e-15 1.59028e-15 1.59028e-15 7.95139e-16 -19.9748 -1.02565 2.81938 -24 3.18055e-15 -0 -20 1.59028e-15 -3.18055e-15 1.59028e-15 1.59028e-15 7.95139e-16 -19.7815 -3.00948 8.30515 -24 0 -6.36111e-15 -20 7.95139e-16 -0 
86.946 91.3246 -47.2674 25.2068 -23.2679 -121.293 -3.24227 -52.8406 23.122 -6.66727 15.4597 6.46637 11.2216 2.23075 52.3569 11.5073 -41.4722 15.8489 1.87065 12.7892 12.4976 -14.6648 3.42837 106.934 -6.24692 22.9262 14.902 -0.990345 4.77701 3.45813 -1.56037 6.93934 5.60971 -2.70686 -0.446168 1.24013 -41.2767 -6.02865 18.1982 -28.2142 4.90972 12.4739 9.13281 -10.8057 15.3526 43.184 10.956 55.5069 -47.5549 -84.5832 -50.3211 12.4499 -16.5289 -4.40493 28.184 10.7294 19.1592 -1.0547e-14 -7.15625e-15 -10 -4.92898e-15 -1.19271e-14 -10 3.18055e-15 7.95139e-15 -3.18055e-15 19.9818 0.871897 2.3964 24 -1.59028e-15 -0 20 3.18055e-15 6.36111e-15 3.18055e-15 7.95139e-15 -3.18055e-15 20 4.82053e-15 6.36111e-15 24 7.95139e-15 -0 20 -9.54166e-15 -0 3.18055e-15 7.95139e-15 -3.18055e-15 19.9748 -1.02565 -2.81938 24 3.18055e-15 -3.18055e-15 20 -6.36111e-15 -0 3.18055e-15 7.95139e-15 -3.18055e-15 19.7815 -3.00948 -8.30515 24 -1.11319e-14 6.36111e-15 20 3.18055e-15 -0 -24.6039 -8.88011 -15.2741 -17.9554 50.4153 -87.9599 0.0880566 -15.309 1.78106 12.8718 -75.5589 -5.95954 -28.184 10.7294 -19.1592 8.56722e-15 6.36111e-15 10 9.12804e-15 3.18055e-15 10 -2.20695e-32 -1.59028e-15 -7.95139e-16 -19.9818 0.871897 -2.3964 -24 1.59028e-15 6.36111e-15 -20 -3.97569e-16 -1.59028e-15 -2.20695e-32 -1.59028e-15 -7.95139e-16 -20 1.59028e-15 -2.38542e-15 -24 -1.59028e-15 -1.59028e-15 -20 -1.19271e-15 4.77083e-15 -2.20695e-32 -1.59028e-15 -7.95139e-16 -19.9748 -1.02565 2.81938 -24 -2.38542e-15 -1.59028e-15 -20 0 6.36111e-15 -2.20695e-32 -1.59028e-15 -7.95139e-16 -19.7815 -3.00948 8.30515 -24 -3.97569e-15 -7.95139e-16 -20 -1.19271e-15 1.27222e-14 
86.9537 91.3251 -47.3182 25.1656 -23.2228 -121.608 -2.73085 -52.7761 23.5921 -6.70769 15.412 6.51584 11.1744 2.28592 52.3969 11.7382 -41.3747 15.9853 1.91382 12.9252 12.4499 -14.7326 3.34566 107.142 -6.3077 22.9145 14.9362 -1.00432 4.76944 3.46279 -1.58158 6.92531 5.61677 -2.70681 -0.455972 1.24266 -41.3148 -6.16064 18.253 -28.2428 4.87858 12.5523 9.09806 -10.798 15.2313 43.9773 10.4539 55.2 -43.3953 -85.0088 -45.9369 12.4268 -16.4355 -4.36581 28.184 10.7294 19.1592 -1.56827e-14 -7.95139e-16 -10 -2.61315e-15 -7.95139e-15 -10 7.95139e-16 3.18055e-15 -3.18055e-15 19.9818 0.871897 2.3964 24 -1.59028e-15 -3.18055e-15 20 -6.36111e-15 -1.27222e-14 7.95139e-16 3.18055e-15 -3.18055e-15 20 3.32964e-15 6.36111e-15 24 -1.59028e-15 -3.18055e-15 20 -3.18055e-15 6.36111e-15 7.95139e-16 3.18055e-15 -3.18055e-15 19.9748 -1.02565 -2.81938 24 1.59028e-15 1.27222e-14 20 0 3.18055e-15 7.95139e-16 3.18055e-15 -3.18055e-15 19.7815 -3.00948 -8.30515 24 4.77083e-15 3.18055e-15 20 -6.36111e-15 -3.18055e-15 -24.621 -8.90994 -15.305 -18.2829 50.2913 -87.4979 -0.301 -14.2664 1.08261 16.5366 -76.4436 -2.52287 -28.184 10.7294 -19.1592 -6.73965e-15 1.59028e-15 10 5.75822e-15 3.97569e-15 10 -1.59028e-15 0 -1.98785e-16 -19.9818 0.871897 -2.3964 -24 7.95139e-16 -4.77083e-15 -20 -1.59028e-15 6.36111e-15 -1.59028e-15 0 -1.98785e-16 -20 3.18055e-15 1.59028e-15 -24 3.18055e-15 -1.59028e-15 -20 3.97569e-16 -3.18055e-15 -1.59028e-15 0 -1.98785e-16 -19.9748 -1.02565 2.81938 -24 3.18055e-15 -1.59028e-15 -20 3.18055e-15 4.77083e-15 -1.59028e-15 0 -1.98785e-16 -19.7815 -3.00948 8.30515 -24 1.59028e-15 -6.36111e-15 -20 0 -0 
86.9565 91.3426 -47.373 25.1266 -23.1653 -121.945 -2.18693 -52.711 24.0918 -6.74321 15.3678 6.56754 11.131 2.3403 52.4354 11.9857 -41.2648 16.1136 1.96417 13.0666 12.3996 -14.7246 3.48091 107.356 -6.37143 22.8977 14.971 -1.01918 4.76042 3.46787 -1.60409 6.90902 5.62422 -2.70671 -0.466886 1.24533 -41.353 -6.30768 18.3204 -28.2727 4.8459 12.6433 9.06169 -10.7778 15.1014 44.3869 10.3648 55.1554 -45.0325 -85.6828 -47.2436 12.376 -16.3498 -4.331 28.184 10.7294 19.1592 -1.97378e-15 -3.18055e-15 -10 1.21111e-15 0 -10 2.38542e-15 7.95139e-16 -3.18055e-15 19.9818 0.871897 2.3964 24 -1.59028e-15 -6.36111e-15 20 3.18055e-15 -0 2.38542e-15 7.95139e-16 -3.18055e-15 20 -3.97569e-15 -0 24 4.77083e-15 -3.18055e-15 20 0 -6.36111e-15 2.38542e-15 7.95139e-16 -3.18055e-15 19.9748 -1.02565 -2.81938 24 -1.59028e-15 3.18055e-15 20 -3.18055e-15 3.18055e-15 2.38542e-15 7.95139e-16 -3.18055e-15 19.7815 -3.00948 -8.30515 24 -4.77083e-15 3.18055e-15 20 -6.36111e-15 -0 -24.6336 -8.94599 -15.3391 -18.614 50.2363 -87.0886 -0.406066 -13.9661 1.05749 17.2482 -76.7298 -1.96567 -28.184 10.7294 -19.1592 6.45924e-15 0 10 9.96927e-15 -1.59028e-15 10 1.59028e-15 0 1.98785e-16 -19.9818 0.871897 -2.3964 -24 4.77083e-15 3.18055e-15 -20 -3.97569e-16 1.11319e-14 1.59028e-15 0 1.98785e-16 -20 4.77083e-15 -5.56597e-15 -24 7.95139e-16 3.18055e-15 -20 -3.97569e-16 7.95139e-15 1.59028e-15 0 1.98785e-16 -19.9748 -1.02565 2.81938 -24 7.95139e-16 -0 -20 -1.19271e-15 1.27222e-14 1.59028e-15 0 1.98785e-16 -19.7815 -3.00948 8.30515 -24 -4.77083e-15 4.77083e-15 -20 2.38542e-15 1.11319e-14 
86.9568 91.3561 -47.4343 25.0824 -23.1023 -122.315 -1.60582 -52.6389 24.635 -6.77045 15.3185 6.62152 11.0825 2.40025 52.475 12.2607 -41.1364 16.259 2.01724 13.2076 12.3391 -14.7402 3.55785 107.61 -6.44679 22.8805 15.0155 -1.03649 4.7507 3.47394 -1.63041 6.89132 5.63408 -2.70658 -0.478919 1.24787 -41.3905 -6.46961 18.3984 -28.3031 4.81102 12.746 9.02215 -10.7475 14.9562 44.8502 10.2425 55.0902 -46.4143 -86.3138 -48.2819 12.3022 -16.272 -4.29944 28.184 10.7294 19.1592 1.63172e-15 2.38542e-15 -10 -1.38492e-14 1.59028e-15 -10 -1.59028e-15 -2.38542e-15 3.18055e-15 19.9818 0.871897 2.3964 24 -6.36111e-15 3.18055e-15 20 0 -1.74931e-14 -1.59028e-15 -2.38542e-15 3.18055e-15 20 -2.38542e-15 -3.18055e-15 24 -1.59028e-15 -0 20 0 -6.36111e-15 -1.59028e-15 -2.38542e-15 3.18055e-15 19.9748 -1.02565 -2.81938 24 3.18055e-15 3.18055e-15 20 -6.36111e-15 3.18055e-15 -1.59028e-15 -2.38542e-15 3.18055e-15 19.7815 -3.00948 -8.30515 24 1.11319e-14 3.18055e-15 20 -3.18055e-15 3.18055e-15 -24.6461 -8.98543 -15.3818 -18.8055 50.2204 -86.8574 -0.521731 -13.5789 0.966195 18.9601 -77.1911 -0.44166 -28.184 10.7294 -19.1592 4.35126e-15 -6.36111e-15 10 1.09507e-14 -7.15625e-15 10 -1.59028e-15 0 9.93923e-16 -19.9818 0.871897 -2.3964 -24 3.18055e-15 -4.77083e-15 -20 2.38542e-15 -6.36111e-15 -1.59028e-15 0 9.93923e-16 -20 4.77083e-15 1.59028e-15 -24 3.18055e-15 -4.77083e-15 -20 1.19271e-15 -7.95139e-15 -1.59028e-15 0 9.93923e-16 -19.9748 -1.02565 2.81938 -24 7.95139e-16 -4.77083e-15 -20 1.19271e-15 -1.59028e-15 -1.59028e-15 0 9.93923e-16 -19.7815 -3.00948 8.30515 -24 3.97569e-15 -4.77083e-15 -20 3.97569e-16 -9.54166e-15 
86.9524 91.3479 -47.5007 25.0479 -23.0481 -122.616 -1.1169 -52.5635 25.0595 -6.79695 15.2628 6.68347 11.0274 2.46021 52.5104 12.4814 -41.0282 16.3074 2.06924 13.3567 12.2749 -14.854 3.39172 107.901 -6.57373 23.1029 15.066 -1.04824 4.4746 3.42146 -1.65222 6.87703 5.62087 -2.7064 -0.492492 1.25003 -41.4281 -6.65194 18.4897 -28.335 4.77268 12.8635 8.97422 -10.7017 14.8034 45.3384 10.1223 55.0284 -48.0067 -86.9112 -49.5048 12.2087 -16.2095 -4.27954 28.184 10.7294 19.1592 -4.58093e-15 -7.95139e-16 -10 9.6103e-15 -1.59028e-15 -10 3.97569e-16 1.59028e-15 3.18055e-15 19.9818 0.871897 2.3964 24 1.59028e-15 -6.36111e-15 20 3.18055e-15 -1.43125e-14 3.97569e-16 1.59028e-15 3.18055e-15 20 1.59028e-15 -0 24 0 -3.18055e-15 20 6.36111e-15 3.18055e-15 3.97569e-16 1.59028e-15 3.18055e-15 19.9748 -1.02565 -2.81938 24 1.59028e-15 6.36111e-15 20 0 -0 3.97569e-16 1.59028e-15 3.18055e-15 19.7815 -3.00948 -8.30515 24 -3.18055e-15 3.18055e-15 20 0 -3.18055e-15 -24.6584 -9.02752 -15.4238 -18.3321 50.4932 -87.5301 -0.289424 -13.6557 1.28499 20.3946 -77.2495 0.592953 -28.184 10.7294 -19.1592 9.96927e-15 -1.59028e-15 10 -3.36982e-15 7.95139e-16 10 1.10348e-32 1.59028e-15 -3.97569e-16 -19.9818 0.871897 -2.3964 -24 7.95139e-16 -6.36111e-15 -20 0 -1.59028e-15 1.10348e-32 1.59028e-15 -3.97569e-16 -20 -1.59028e-15 1.59028e-15 -24 -2.38542e-15 1.59028e-15 -20 3.97569e-16 4.77083e-15 1.10348e-32 1.59028e-15 -3.97569e-16 -19.9748 -1.02565 2.81938 -24 7.95139e-16 -1.59028e-15 -20 -1.19271e-15 1.59028e-15 1.10348e-32 1.59028e-15 -3.97569e-16 -19.7815 -3.00948 8.30515 -24 1.59028e-15 4.77083e-15 -20 -7.95139e-16 4.77083e-15 
86.9458 91.335 -47.5741 25.0097 -22.9842 -122.978 -0.539454 -52.4717 25.5738 -6.82588 15.1994 6.7527 10.97 2.52175 52.55 12.7536 -40.8954 16.391 2.13139 13.5157 12.2109 -15.005 3.17097 108.224 -5.76911 19.9898 14.2635 -1.11711 7.62746 3.9494 -1.67882 6.85809 5.61002 -2.70617 -0.508653 1.25121 -41.4641 -6.86865 18.605 -28.3683 4.72884 13.0073 8.93079 -10.6307 14.6735 45.8356 10.0151 54.9718 -51.5104 -87.5256 -52.5675 12.0697 -16.0897 -4.32259 28.184 10.7294 19.1592 -2.13305e-16 -6.36111e-15 -10 3.98629e-15 -7.15625e-15 -10 5.96354e-16 -3.97569e-15 -6.36111e-15 19.9818 0.871897 2.3964 24 1.59028e-15 6.36111e-15 20 0 9.54166e-15 5.96354e-16 -3.97569e-15 -6.36111e-15 20 -4.37326e-15 -6.36111e-15 24 0 1.27222e-14 20 3.18055e-15 -1.27222e-14 5.96354e-16 -3.97569e-15 -6.36111e-15 19.9748 -1.02565 -2.81938 24 0 -9.54166e-15 20 -3.18055e-15 6.36111e-15 5.96354e-16 -3.97569e-15 -6.36111e-15 19.7815 -3.00948 -8.30515 24 0 1.27222e-14 20 -3.18055e-15 -0 -24.6683 -9.0708 -15.4387 -18.2286 50.5964 -87.6712 -0.299393 -13.4366 1.30279 22.2622 -77.3353 2.03326 -28.184 10.7294 -19.1592 1.02497e-14 -3.18055e-15 10 4.77187e-15 -8.74653e-15 10 2.20695e-32 1.59028e-15 -7.95139e-16 -19.9818 0.871897 -2.3964 -24 2.38542e-15 -1.27222e-14 -20 7.95139e-16 -1.74931e-14 2.20695e-32 1.59028e-15 -7.95139e-16 -20 1.59028e-15 -9.54166e-15 -24 3.97569e-15 -1.43125e-14 -20 0 -9.54166e-15 2.20695e-32 1.59028e-15 -7.95139e-16 -19.9748 -1.02565 2.81938 -24 2.38542e-15 -9.54166e-15 -20 3.18055e-15 -3.18055e-15 2.20695e-32 1.59028e-15 -7.95139e-16 -19.7815 -3.00948 8.30515 -24 -1.59028e-15 -6.36111e-15 -20 3.97569e-16 -1.27222e-14 
86.9413 91.3228 -47.6542 24.9664 -22.9063 -123.385 0.0862234 -52.3591 26.127 -6.85294 15.1331 6.82995 10.9115 2.58509 52.5993 13.1021 -40.7353 16.8076 2.14285 13.5435 12.1998 -15.0319 3.13244 108.281 -5.63968 19.1951 14.2775 -1.15888 8.48191 4.14829 -1.70284 6.83473 5.68949 -2.70625 -0.51048 1.25064 -41.5091 -6.89357 18.5747 -28.3924 4.71408 12.9972 8.87019 -10.6852 14.2155 46.3346 9.9138 54.9146 -38.9883 -87.4152 -40.0851 12.1564 -16.8191 -3.6586 28.184 10.7294 19.1592 5.33215e-15 -2.38542e-15 -10 2.36057e-15 7.95139e-16 -10 -4.77083e-15 1.19271e-15 -3.18055e-15 19.9818 0.871897 2.3964 24 -1.59028e-15 -3.18055e-15 20 0 -0 -4.77083e-15 1.19271e-15 -3.18055e-15 20 -7.95139e-16 3.18055e-15 24 0 -0 20 -6.36111e-15 -6.36111e-15 -4.77083e-15 1.19271e-15 -3.18055e-15 19.9748 -1.02565 -2.81938 24 -3.18055e-15 9.54166e-15 20 -3.18055e-15 1.59028e-15 -4.77083e-15 1.19271e-15 -3.18055e-15 19.7815 -3.00948 -8.30515 24 0 -3.18055e-15 20 9.54166e-15 4.77083e-15 -24.6968 -9.05461 -15.8079 -18.2715 50.6223 -87.5968 -0.420112 -13.1063 1.20483 20.3865 -75.1504 -1.55002 -28.184 10.7294 -19.1592 -2.38839e-15 -4.77083e-15 10 4.07085e-15 -4.77083e-15 10 -1.59028e-15 0 -1.39149e-15 -19.9818 0.871897 -2.3964 -24 -7.95139e-16 4.77083e-15 -20 2.78299e-15 -1.27222e-14 -1.59028e-15 0 -1.39149e-15 -20 -7.95139e-16 -3.97569e-15 -24 6.36111e-15 3.18055e-15 -20 3.57812e-15 -4.77083e-15 -1.59028e-15 0 -1.39149e-15 -19.9748 -1.02565 2.81938 -24 7.95139e-16 -1.59028e-15 -20 -1.59028e-15 -7.15625e-15 -1.59028e-15 0 -1.39149e-15 -19.7815 -3.00948 8.30515 -24 -1.98785e-15 -1.59028e-15 -20 -5.96354e-16 -4.77083e-15 
86.9397 91.3138 -47.7424 24.9163 -22.8237 -123.808 0.723619 -52.2293 26.6886 -6.87411 15.059 6.91559 10.8498 2.65059 52.6407 13.4738 -40.5617 17.3642 2.14467 13.5333 12.1657 -15.0255 3.13792 108.26 -5.73757 19.2563 14.5866 -1.17748 8.50589 4.23013 -1.72577 6.81057 5.80858 -2.70649 -0.506165 1.24547 -41.5637 -6.83611 18.4777 -28.4157 4.711 12.9183 8.80142 -10.8051 13.5885 46.8389 9.81907 54.8537 -25.228 -86.9173 -26.5217 12.2926 -17.7952 -2.75399 28.184 10.7294 19.1592 -1.73175e-14 -8.34896e-15 -10 1.07538e-14 -1.11319e-14 -10 -5.96354e-16 -1.19271e-15 -0 19.9818 0.871897 2.3964 24 3.18055e-15 -1.59028e-15 20 4.77083e-15 4.77083e-15 -5.96354e-16 -1.19271e-15 -0 20 1.59028e-15 6.36111e-15 24 4.77083e-15 1.59028e-14 20 -9.54166e-15 -9.54166e-15 -5.96354e-16 -1.19271e-15 -0 19.9748 -1.02565 -2.81938 24 -1.59028e-15 3.18055e-15 20 -3.18055e-15 1.59028e-15 -5.96354e-16 -1.19271e-15 -0 19.7815 -3.00948 -8.30515 24 3.18055e-15 -6.36111e-15 20 -6.36111e-15 1.59028e-15 -24.739 -9.00952 -16.3526 -18.3379 50.6579 -87.4989 -0.545748 -12.7478 1.09516 21.1425 -74.5721 -1.68716 -28.184 10.7294 -19.1592 -7.02006e-15 3.18055e-15 10 -7.09016e-15 3.57812e-15 10 -1.59028e-15 7.95139e-16 9.93923e-16 -19.9818 0.871897 -2.3964 -24 -2.38542e-15 3.18055e-15 -20 3.97569e-16 8.74653e-15 -1.59028e-15 7.95139e-16 9.93923e-16 -20 -4.77083e-15 2.78299e-15 -24 3.97569e-15 1.35174e-14 -20 -7.95139e-16 4.77083e-15 -1.59028e-15 7.95139e-16 9.93923e-16 -19.9748 -1.02565 2.81938 -24 5.56597e-15 7.95139e-15 -20 2.38542e-15 8.74653e-15 -1.59028e-15 7.95139e-16 9.93923e-16 -19.7815 -3.00948 8.30515 -24 -2.78299e-15 1.35174e-14 -20 -1.98785e-16 7.15625e-15 
86.9284 91.3173 -47.8324 24.8706 -22.725 -124.245 1.38154 -52.077 27.2497 -6.8918 14.9713 7.0058 10.7846 2.71705 52.6952 13.7534 -40.3554 16.9064 2.09357 13.6566 12.7583 -15.091 3.10294 108.519 -5.80409 19.1416 14.2222 -1.19225 8.35244 4.0622 -1.76712 6.78754 5.62951 -2.70526 -0.558047 1.26677 -41.5516 -7.52728 18.9465 -28.4562 4.59112 13.4394 8.8484 -10.4265 14.1004 47.3458 9.73902 54.7876 -20.5326 -87.2994 -21.4855 12.1032 -17.8612 -2.60233 28.184 10.7294 19.1592 -5.93224e-15 -1.59028e-15 -10 1.16935e-14 2.78299e-15 -10 1.78906e-15 7.95139e-16 -3.18055e-15 19.9818 0.871897 2.3964 24 3.18055e-15 -6.36111e-15 20 0 3.18055e-15 1.78906e-15 7.95139e-16 -3.18055e-15 20 -3.18055e-15 -6.36111e-15 24 -4.77083e-15 -9.54166e-15 20 3.18055e-15 -1.59028e-15 1.78906e-15 7.95139e-16 -3.18055e-15 19.9748 -1.02565 -2.81938 24 -1.59028e-15 -9.54166e-15 20 0 -9.54166e-15 1.78906e-15 7.95139e-16 -3.18055e-15 19.7815 -3.00948 -8.30515 24 3.18055e-15 -9.54166e-15 20 -3.18055e-15 -6.36111e-15 -24.6882 -9.17433 -15.6644 -18.4445 50.6996 -87.3703 -0.682259 -12.3558 0.971349 22.4552 -74.3772 -1.09751 -28.184 10.7294 -19.1592 -6.31904e-15 -7.95139e-16 10 3.08942e-15 7.95139e-16 10 3.03456e-32 7.95139e-16 -2.18663e-15 -19.9818 0.871897 -2.3964 -24 3.97569e-15 5.56597e-15 -20 -7.95139e-16 -2.38542e-15 3.03456e-32 7.95139e-16 -2.18663e-15 -20 2.38542e-15 3.97569e-16 -24 6.36111e-15 7.15625e-15 -20 7.95139e-16 -7.95139e-16 3.03456e-32 7.95139e-16 -2.18663e-15 -19.9748 -1.02565 2.81938 -24 3.97569e-16 3.18055e-15 -20 -5.96354e-16 2.38542e-15 3.03456e-32 7.95139e-16 -2.18663e-15 -19.7815 -3.00948 8.30515 -24 -1.98785e-15 -1.19271e-15 -20 5.96354e-16 7.15625e-15 
